|name_job|type_busy|qualification|location|federalDistrictCode|skills|salary_min|salary_max|salary_stat_mean
348|ai developer|remote|middle|n o t l o c a t i o n|Not_cod|AI,Text,RAG,LLM,text NLP,Fine,CV,Google Cloud,Relevance,Gemini,web,API,Mistral,UTC,to,CTO,Llama,code,Yandex Cloud,ML SaaS,Python,Anthropic,Langchain,low,Zapier Central,Flowise,ML,mobile,Make,OpenAI,source|350000.0|350000.0|108900
349|системный аналитик dwh|remote|middle|м о с к в а|1.0|Confluence,Jira,gross,ETL,Oracle,IT,SQL,DWH|260.0|260000.0|104400
350|middle computer vision researcher|full-time|middle|м о с к в а|1.0|opencv,scipy,CV,PSPNet,Unet,python,ai,TVM,SOTA,TensorRT,Docker,pytorch,MobileNet,gross Tevian,ResNet,ru,Face Recognition,https,SSD,tensorflow,ML,ONNX,Computer Vision Researcher,IT,YOLO,EfficientNet,Deeplab|230000.0|290000.0|104400
351|python developer|full-time|senior|n o t l o c a t i o n|Not_cod|SAAS,Tensorflow,Computer Vision,usd,opencv,Megainsight,LTV,Pytorch,com,CV Engineer,Keras,Docker and Git,PostgreSQL,numpy,Triton,Gitlab,Python,Linux,ClearML,Python Developer,MLFlow,ClickHouse|3000.0|3000.0|108900
352|продуктовый аналитик|full-time|Not_qualification|м о с к в а|1.0|gross,PowerBI,Tableau,Power BI,Pandas,IT,SQL,Python,Numpy,it,me,SanchezHR,https,ARPC,ClickHouse,Hadoop|250000.0|400000.0|104400
353|data scientist|full-time|Not_qualification|м о с к в а|1.0|PyCharm,git,FinTech,SQL,Python,CRM|240000.0|350000.0|104400
354|data scientist|remote|middle|м о с к в а|1.0|Computer Vision,LLM,Go,Grafana,Perfluence,CPU,python,MLOps,API,OpenVino,Docker,fastapi,asyncio,flask,UTC,net,PostgreSQL,DS,MongoDB,ML,Prometheus,MLFlow,ONNX Runtime,GPU,ClickHouse|150000.0|270000.0|104400
355|с|full-time|middle|n o t l o c a t i o n|Not_cod|TCP,AMD,HTTP,Intel,UDP,cv,IP,Nvidia,SSL,Skyeng,NGINX,Python,Linux,StormWall,DNS|300000.0|300000.0|108900
356|аналитик направления cb|full-time|Not_qualification|м о с к в а|1.0|Power Query,Power Pivot,SQL,HR,Python,BI,Excel|120000.0|120000.0|104400
357|data scientist|remote|middle|n o t l o c a t i o n|Not_cod|ETL,Random Forest,Pandas,DevHunt,feature engineering,OSIsoft,Git,learn,InfluxDB,Keras,LightGBM,PI System,PostgreSQL,Conda,NumPy,Python,SQL,TimescaleDB,XGboost,MS SQL,ELT,ML,scikit,TensoFlow,Oracle,IT,AVEVA|150000.0|250000.0|108900
358|аналитик|full-time|middle|м о с к в а|1.0|Yandex Datalens,PostgreSQL,ad hoc,driven,Python,SQL,data|150000.0|150000.0|104400
359|senior product analyst|remote|senior|n o t l o c a t i o n|Not_cod|AI,www,core,PowerBI,BigQuery,web,commerce,com,Product Analyst,PostgreSQL,DataStudio,ru,luxury,SQL,Python,Telegram,tech,https,fashion,MSSQL,ML,mobile,Looker|20000.0|350000.0|108900
360|data scientist|remote|middle|n o t l o c a t i o n|Not_cod|gross,in,ETL,Spark,Pandas,catboost,DL,DWH,www,CPU,core,Pytorch,Learn,Data Science,MLOps,linkedin,Scikit,xgboost,TG,me,com,firstov,Prod,lightgbm,Hadoop,DS,ru,Python,Numpy,aleksey,MacBook,https,AFirstov,Research,ML,Hive,RAM,DE|240000.0|360000.0|108900
361|аналитик dwh|full-time|middle|n o t l o c a t i o n|Not_cod|net,Superset,Spark,Ekleft,GreenPlum,Airflow,DWH,Kafka,ClickHouse,Hadoop,Debezium|260000.0|423000.0|108900
362|bi инженер|full-time|Not_qualification|м о с к в а|1.0|Python,Power BI,BI,Redash|200000.0|200000.0|104400
363|цум|remote|senior|n o t l o c a t i o n|Not_cod|AI,core,PowerBI,BigQuery,web,commerce,com,Product Analyst,PostgreSQL,DataStudio,luxury,SQL,Python,tech,fashion,MSSQL,ML,mobile,Looker|20000.0|350000.0|108900
364|аналитик dwh|remote|senior|n o t l o c a t i o n|Not_cod|gross,ETL,Data Vault,DWH,SAS Enterprise Guide,io,Big Data,Hadoop,PostgreSQL,MPP,Greenplum,SQL,MS SQL,Oracle,IT,Hive,Smartbrain,SAS DI|300000.0|450000.0|108900
365|стажировка ozon camp|internship|Not_qualification|м о с к в а|1.0|Ozon,Ozon Camp,pro,https|50000.0|50000.0|104400
366|middle dwh аналитик|remote|middle|n o t l o c a t i o n|Not_cod|Superset,Ekleft,Spark,GreenPlum,Airflow,DWH,Kafka,ClickHouse,Hadoop,Debezium|220000.0|300000.0|108900
367|аналитик dwh|full-time|middle|n o t l o c a t i o n|Not_cod|net,Superset,Spark,Ekleft,GreenPlum,Airflow,DWH,Kafka,ClickHouse,Hadoop,Debezium|260000.0|423000.0|108900
368|data scientist|remote|middle|n o t l o c a t i o n|Not_cod|hhtmFrom,hh,vacancy,ru,HH,https|250000.0|450000.0|108900
369|преподаватель онлайн курса dwh на основе arenadata|part-time|junior|м о с к о в с к а я о б л а с т ь|1.0|Arenadata,Best Practices,Zoom,IT,DWH,OTUS|3000.0|3000.0|109300
370|llm|full-time|middle|n o t l o c a t i o n|Not_cod|and deploy ML,LLM,Design,www,Spain,Serbia,English,m Olia,USA,Hi,Mistral,HR at Ennabl,me,Contact,com,Requirements,learn,LLM based systems,pytorch,Ireland,ML frameworks,Company,Cyprus,to,Ennabl,Llama,English language courses,Salary,Job responsibilities,Python,Georgia,Take end,LLMs,EUR gross,https,Location,OlgaBykanova,tensorflow,ML,India,GPT,scikit,Employment,Russia,Kyrgyzstan,Technologies,AWS|5800.0|8300.0|108900
371|риск аналитика|remote|junior|n o t l o c a t i o n|Not_cod|off,Group,collection,Deep Learning,Flask,Tableau,Docker,pandas,FastAPI,numpy,must have,Kaggle,SQL,Python,HR,BI,day,Ad,hoc,ML,KPI,sklearn,Postgres,GitHub,etc|200000.0|350000.0|108900
372|middle computer vision researcher|full-time|middle|м о с к в а|1.0|opencv,scipy,CV,PSPNet,Unet,python,TVM,Tevian,SOTA,TensorRT,Docker,pytorch,MobileNet,ResNet,Face Recognition,SSD,tensorflow,ML,ONNX,Computer Vision Researcher,IT,YOLO,EfficientNet,Deeplab|230000.0|290000.0|104400
373|middle researcher|full-time|middle|м о с к в а|1.0|Computer Vision,DL,CV,Model Compression,Edge Computing,Researcher,Series,MLops,Time,pandas,Git,pytorch,net,numpy,Python,Linux,MobileHealth,ing,Research,ML,Series Analysis|140000.0|220000.0|104400
374|data engineer|remote|Not_qualification|с а н к т п е т е р б у р г|2.0|ML,PostgreSQL,python,DBT,ETL,Superset,DS,Airflow,CPO,FinTech,Python,DWH,MLFlow,Clickhouse,Docker,data,NET,Devim|250000.0|400000.0|105200
375|продуктовый аналитик|full-time|middle|с а н к т п е т е р б у р г|2.0|net,ad,PostgreSQL,su,Google Analytics,Firebase,monopoly,tatiana,ru,gavrilenko,Python,SQL,AppMetrica,UX,https,ClickHouse,hoc|180.0|250000.0|105200
376|data analyst|full-time|senior|м о с к в а|1.0|career,Data Science,Product Owner,Sminex,IT,sminex,com,www,BI,https|290000.0|290000.0|104400
377|ведущий аналитик ассортиментного планирования|full-time|Not_qualification|м о с к в а|1.0|gross,MS,ru,analytics,https,Fashion|207000.0|287000.0|104400
378|devops инженер|full-time|Not_qualification|м о с к в а|1.0|Jenkins,Jira,SVN,DevOps,KPI,GitFlow,PL,IT,SQL,Python,Git,Oracle DB,Bash|500000.0|500000.0|104400
379|ml специалист|full-time|Not_qualification|n o t l o c a t i o n|Not_cod|ML,Ziada,AI,MENA,production,Data science,me,https|3000.0|4000.0|108900
380|стажер nlp|internship|junior|м о с к в а|1.0|nlp in practice,NLP,company,nlp,ai,RAG,LLM,ru,blog,com,alfa,https,habr,ods|150000.0|200000.0|104400
381|специалист по тестированию ml моделей|remote|middle|n o t l o c a t i o n|Not_cod|Confluence,ML,Jira,net,MLOps,git,API,postman,Python,airflow,jenkins|350000.0|350000.0|108900
382|продуктовый аналитик|remote|senior|м о с к в а|1.0|Python,SQL|200000.0|350000.0|104400
383|инженер программист golang|full-time|Not_qualification|р е с п у б л и к а т а т а р с т а н т а т а р с т а н|4.0|HTTP API,GO,Ethernet,IP,TCP,HTTP,Python,SNMP,Golang,POS,Modbus|300.0|300000.0|112800
384|системный аналитик|remote|Not_qualification|м о с к в а|1.0|XML,uptrade,REST API,SQL,it,JSON|200000.0|300000.0|104400
385|data scientist|full-time|Not_qualification|м о с к в а|1.0|PyCharm,git,FinTech,SQL,Python,CRM|240.0|320000.0|104400
386|руководитель проектов data science|full-time|senior|м о с к в а|1.0|in,DL,DWH,www,CPU,core,Data Science,MLOps,linkedin,PnL,com,Prod,Hadoop,DS,ru,SQL,Python,ML System Design,MacBook,https,Research,ML,RAM,DE|30000.0|400000.0|104400
387|ml engineer|full-time|senior|n o t l o c a t i o n|Not_cod|Deep Learning,ML,GGTechnology,OpenCV,Computer Vision,NUERA|300000.0|400000.0|108900
388|аналитик|remote|Not_qualification|м о с к в а|1.0|IT,Jira|150000.0|200000.0|104400
389|аналитик данных|full-time|Not_qualification|м о с к в а|1.0|career,Data Science,Product Owner,Sminex,IT,sminex,com,www,BI,https|290000.0|290000.0|104400
390|позиция|full-time|Not_qualification|м о с к в а|1.0|in,Computer Vision,Macbook,www,CV,TensorFlow,habr,CPU,Market Robotics,core,Data Science,linkedin,com,Prod,PyTorch,articles,ru,Python,companies,https,Research,ML,YTsaurus,CPI,yandex,GPU,Jetson AGX Xavier|250000.0|450000.0|104400
391|data analyst|full-time|Not_qualification|n o t l o c a t i o n|Not_cod|SQL|300000.0|300000.0|108900
392|bi analyst|full-time|middle|n o t l o c a t i o n|Not_cod|Ozon,ETL,SQL,BI,Wildberries|120000.0|200000.0|108900
393|data scientist|full-time|senior|n o t l o c a t i o n|Not_cod|net,ML,kubernetes,pyspark,hadoop,python,Data Science,postgres,Ptolemay,SOTA,kafka,SQL,Python,airflow,spark,docker|400000.0|420000.0|108900
394|цум|remote|senior|м о с к в а|1.0|AI,core,PowerBI,BigQuery,web,commerce,com,Product Analyst,PostgreSQL,DataStudio,luxury,SQL,Python,Telegram,tech,fashion,MSSQL,ML,mobile,Looker|400000.0|400000.0|104400
395|fullstack разработчик|full-time|Not_qualification|n o t l o c a t i o n|Not_cod|Symfony,js,React,PHP,Fullstack,API,SQL,REST,Contact,TypeScript,work,JavaScript|250000.0|400000.0|108900
396|data engineer|remote|Not_qualification|n o t l o c a t i o n|Not_cod|USD,USA,io,ETL,Big data,Bitquery,New York,Real,NY,Data quality,Clickhouse,BITQUERY,Wall Street Suite,QA Test Automation|200000.0|500000.0|108900
397|data engineer|remote|Not_qualification|n o t l o c a t i o n|Not_cod|USD,USA,io,Big data,Bitquery,New York,NY,Data quality,Clickhouse,BITQUERY,Wall Street Suite,QA Test Automation|200000.0|500000.0|108900
398|риск аналитик|remote|middle|n o t l o c a t i o n|Not_cod|off,Group,collection,Deep Learning,Flask,Tableau,Docker,pandas,FastAPI,numpy,CTO,must have,Kaggle,SQL,Python,HR,BI,day,Ad,hoc,ML,KPI,sklearn,Postgres,GitHub,etc|200000.0|350000.0|108900
399|дата аналитик|remote|middle|n o t l o c a t i o n|Not_cod|React,Web UI,IBS InfiniSoft,Reuters,Bloomberg,Styled Components,React Query,Radix UI,API,SQL,TypeScript,Service Workers,Kit,UI,SWR,Ramda,Web,PWA|310000.0|310000.0|108900
400|data scientistml engineer|remote|senior|м о с к в а|1.0|net,ML,DS,ru,SQL,Python|400000.0|400000.0|104400
401|data scientist|remote|middle|n o t l o c a t i o n|Not_cod|hhtmFrom,hh,vacancy,ru,HH,https|250000.0|450000.0|108900
402|bi data analyst|remote|Not_qualification|n o t l o c a t i o n|Not_cod|LTV,Responsibilities,web,Familiarity with Appsflyer,We offer,Requirements,particularly PostgreSQL,Experience with Tableau,to,Facebook Ads,Develop the in,Statistics,SKAdNetwork,Goal,Mathematics,etc,Bachelor|28000.0|28000.0|108900
403|data analyst|full-time|senior|м о с к в а|1.0|SuperSet,CTE,HTML,Spark,web,Airflow,agile,Pandas,Python,SQL,GTM,Clickhouse,JavaScript,Hadoop|100000.0|250000.0|104400
404|аналитик|remote|middle|n o t l o c a t i o n|Not_cod|Google Firebase,Tableau,FinTech,SQL,Python,Google Looker Studio,AppMetrika,BI,Zorion,AppsFlyer,PowerBI,Firebase|300000.0|300000.0|108900
405|web аналитик|full-time|middle|м о с к в а|1.0|PWA,PostgreSQL,Google Analytics,DataLence,Web,Tableau,Alanbase,iGaming,SQL,Google Tag Manager,Pixel,ClickHouse,Your Personal Agent,PowerBI|150000.0|250000.0|104400
406|ml разработчик|remote|senior|n o t l o c a t i o n|Not_cod|Open AI API,Go,Java,python,MySQL,BrainShells,Docker,pandas,asyncio,pytorch,deep learning,keras,Kaggle,postgreSQL,Python,pytest,tensorflow,ML,redis,sklearn,Hugging face|600000.0|600000.0|108900
407|senior python dev  fastapi|full-time|senior|n o t l o c a t i o n|Not_cod|PostgreSQL,FastAPIdle,FastAPI,Python,Python Dev,Docker|350000.0|350000.0|108900
408|ведущий аналитик клиентских данных|full-time|middle|м о с к в а|1.0|AdHoc,CLTV,SQL,Python,RFM,data science,BI,CRM,Retention|300000.0|300000.0|104400
409|бизнес аналитик|remote|middle|n o t l o c a t i o n|Not_cod|Confluence,mobile,web|200000.0|300000.0|108900
410|аналитикbi|full-time|Not_qualification|м о с к в а|1.0|Confluence,Jira,PowerBI,Bell Integrator,numpy,Tableau,GreenPlum,Hadoop,SQL,Python,matplotlib,BI,pandas,QlikSense,Softline|180000.0|180000.0|104400
411|product analyst|full-time|Not_qualification|м о с к в а|1.0|Pandas,Hunters,io,PlantUML,mockup,Git,Product Analyst,UTC,net,data,draw,PowerPoint,flow,SQLAlchemy,SciPy,Amplitude,Python,SQL,Blockchain,Numpy,utc,IT,etc|200000.0|300000.0|104400
412|data scientist|remote|middle|n o t l o c a t i o n|Not_cod|ML,PyTorch,scikit,Python,com,learn,TensorFlow|450000.0|450000.0|108900
413|data scientist|full-time|senior|м о с к в а|1.0|PyCharm,git,FinTech,SQL,Python,CRM|300000.0|400000.0|104400
414|qa engineer|remote|middle|n o t l o c a t i o n|Not_cod|LabelStudio,Machine Learning,Recall,Video Processing,Jmeter,Elasticsearch,Swagger,API,mAP,CVAT,Postman,Precision,Kibana,SoapUI,YouTrack,Python,Telegram,ML,Charles Proxy,ReadyAPI,Interactive Ventures,LabelMe,QA Engineer,Testlodge|200000.0|400000.0|108900
415|qa automation engineer|full-time|Not_qualification|n o t l o c a t i o n|Not_cod|QA Automation Engineer,Pytest,IP,TCP,Python,Linux,Windows,OSI,Selenium,WA,Allure|200000.0|200000.0|108900
416|data scientist|remote|middle|м о с к в а|1.0|MLE,Computer Vision,LLM,Go,Grafana,Perfluence,CPU,python,MLOps,API,OpenVino,Docker,fastapi,asyncio,flask,UTC,PostgreSQL,NLP,DS,MongoDB,net Perfluence,ML,Prometheus,MLFlow,ONNX Runtime,GPU,ClickHouse|150000.0|270000.0|104400
417|junior analyst|full-time|junior|м о с к в а|1.0|Google Sheets,MobiAds,Appsflyer,SQL,adhoc,MS Excel,push|120000.0|120000.0|104400
418|data scientist|full-time|junior|м о с к в а|1.0|gross,in,ETL,Spark,Pandas,catboost,DL,alfa,www,habr,Pytorch,Learn,MLOps,linkedin,Scikit,xgboost,TG,me,com,firstov,lightgbm,Hadoop,DS,ru,Python,Numpy,aleksey,https,AFirstov,ML,company,blog,Hive,DE|360000.0|460000.0|104400
419|аналитик данных|full-time|senior|n o t l o c a t i o n|Not_cod|IT,Top Selection,Power BI,Redash|330000.0|350000.0|108900
420|devops инженер|full-time|Not_qualification|м о с к в а|1.0|HP SM,Devops,Windows,Grafana,bash,jenkins,jira,Confluence,Zabbix,Jira,Jenkins,python,go,tcp,Gitlab CI,Docker,yarn,Ansible,Unix,Kubernetes,sql,SQL,helm,Linux,CD,ip,MS SQL,Atlassian,Prometheus,Kafka,Postgres|300000.0|370000.0|104400
421|data scientist|full-time|senior|м о с к в а|1.0|ML,PostgreSQL,Python Advanced,Scala,CPU,Oracle,IT,Legal Tech,Linux,shell,Pravo Tech,bash,Ubuntu,GPU,ClickHouse,CentOS,Java,Clojure|500000.0|500000.0|104400
422|data engineer|full-time|middle|n o t l o c a t i o n|Not_cod|net,Data,Superset,Spark,Ekleft,GreenPlum,Airflow,DWH,Kafka,ClickHouse,Hadoop,Debezium|250000.0|338000.0|108900
423|junior исследователь|full-time|junior|м о с к в а|1.0|tensorflow,VisionLabs,Python,video analytics,object detection,CV,pytorch,etc|117000.0|193000.0|104400
424|data analyst|full-time|middle|м о с к в а|1.0|CTE,DWH,dbt,Yandex DataLens,Datalens,Metabase,Tableau,OLAP Ad,Qlik,net,PostgreSQL,Power BI,ru,SQL,BI,Telegram,hoc,MSSQL,MS SQL,GreenPlum,Airflow,DataLense,join,ClickHouse|200000.0|200000.0|104400
425|data analyst|full-time|middle|n o t l o c a t i o n|Not_cod|Spark,data science,Grafana,MVP,Outlines Tech,Forbes,HeadHunter,broadcast join,Git,PySpark,Python PEP,SLA,Spark UI,SQL,Python,BI,seaborn,group by,PyTest,plotly,Airflow,IT,join,matplotlib,SPARK|250000.0|260000.0|108900
426|аналитик данных|full-time|junior|р е с п у б л и к а т а т а р с т а н т а т а р с т а н|4.0|gross,PostgreSQL,Apache Kafka,JS,GreenPlum,Apache Superset,SQL,REST,Clickhouse,BI,MS SQL|200000.0|200000.0|112800
427|преподаватель по направлениям продуктовая аналитика|part-time|Not_qualification|n o t l o c a t i o n|Not_cod|Tableau,CET,it,IT Career Hub|2500.0|2500.0|108900
428|junior исследователь|remote|junior|м о с к в а|1.0|tensorflow,VisionLabs,Python,video analytics,object detection,CV,pytorch,etc|117000.0|193000.0|104400
429|data analyst|full-time|middle|м о с к в а|1.0|Airflow,Clickhouse,Datalens|200000.0|200000.0|104400
430|data engineer|remote|middle|n o t l o c a t i o n|Not_cod|hr,it,com,https|430000.0|430000.0|108900
431|machine learning engineer|full-time|Not_qualification|n o t l o c a t i o n|Not_cod|net,ML,NeRF,Research,in,Data Science,linkedin,Gaussian Splatting,TG,com,www,CV,Prod,SfM,https,MTS Cloud|260000.0|300000.0|108900
432|старший веб аналитик|remote|junior|р е с п у б л и к а т а т а р с т а н т а т а р с т а н|4.0|DataLens,Google,Qlik Sense,API,SQL,commerce,DWH,BI|205000.0|205000.0|112800
433|программист с|full-time|junior|м о с к в а|1.0|hh,API,ru|100000.0|150000.0|104400
434|computer vision engineer|full-time|senior|м о с к в а|1.0|Sick days,face recognition,XR,EIoU,PyTorch,USDT,AWS CLI,Labs Inc,VR,re|350000.0|500000.0|104400
435|техлид генерации audio|full-time|senior|м о с к в а|1.0|XR,ML,Labs Inc,DL Engineer,Audio,Sick days,GenAI,VR|450000.0|600000.0|104400
436|системный аналитик dwh|full-time|senior|м о с к в а|1.0|Scrum,Confluence,Jira,PostgreSQL,Jenkins,Oracle Exadata,Greenplum,SQL,DWH,Agile,Git,Oracle DB,Waterfall|400000.0|400000.0|104400
437|data scientist|remote|middle|n o t l o c a t i o n|Not_cod|catboost,DL,Go,scipy,Elasticsearch,xgboost,Docker,pandas,Git,lightgbm,pytorch,PostgreSQL,NLP,numpy,keras,DS,Kubernetes,Python,HR tech,tensorflow,ML,Airflow,RecSys,Clickhouse,Kafka,sklearn|280000.0|280000.0|108900
